Number	Order_Group	Species_Name	Final_Status	Status_Confidence	Database_Confidence	Group_Count	Species_Count	Sequence_Count	ML_Distance	ML_Similarity	dN_Distance	dN_Similarity	dS_Distance	dS_Similarity	AA_Distance	AA_Similarity	Ztest_Distance	Ztest_Similarity	dN/dS_Distance	dN/dS_Similarity
1272	Lepidoptera_Group_514	Xestia smithii	Native	33	50	1	1	2	0.03511367	0.00518021	0	0	0.18710722	0.02631849	0	0	2.36E-09	0.04494337	0	0
1273	Lepidoptera_Group_515	Protolampra brunneicollis	Native	33	50	1	1	3	0.03455353	0.00129386	0.00199336	0	0.1778749	0.0065266	0.00458368	0	1.02E-08	0.49165033	0.01120652773	0
1274	Lepidoptera_Group_516	Xestia dolosa	Native	33	50	1	1	1	0.02918237		0		0.15104611		0		2.66E-08		0	
1275	Lepidoptera_Group_517	Spaelotis clandestina	Native	33	50	1	1	1	0.02868322		0.00198807		0.14861078		0.00457667		1.03E-07		0.0133776971	
1276	Lepidoptera_Group_518	Abagrotis alternata	Native	66	50	2	1	3	0.02607864	0.00345429	0	0	0.14175763	0.01770096	0	0	5.07E-08	0.36327936	0	0
1277	Lepidoptera_Group_518	Abagrotis anchocelioides	Native	66	50	2	1	3	0.02607864	0.00345429	0	0	0.14175763	0.01770096	0	0	5.07E-08	0.36327936	0	0
1278	Lepidoptera_Group_519	Abagrotis brunneipennis	Native	66	50	4	1	10	0.02607864	0.0045402	0	0	0.14175763	0.02336522	0	0	1.84E-08	0.47306206	0	0
1279	Lepidoptera_Group_519	Abagrotis cupida	Native	66	50	4	1	10	0.02607864	0.0045402	0	0	0.14175763	0.02336522	0	0	1.84E-08	0.47306206	0	0
1280	Lepidoptera_Group_519	Abagrotis magnicupida	Native	66	50	4	1	10	0.02607864	0.0045402	0	0	0.14175763	0.02336522	0	0	1.84E-08	0.47306206	0	0
1281	Lepidoptera_Group_519	Abagrotis nefascia	Native	66	50	4	1	10	0.02607864	0.0045402	0	0	0.14175763	0.02336522	0	0	1.84E-08	0.47306206	0	0
1282	Lepidoptera_Group_52	Olethreutes concinnana	Unknown	33		1	1	1	0.06258561		0.00735		0.33170315		0		1.13E-12		0.0221583666	
1283	Lepidoptera_Group_520	Morrisonia confusa	Native	33	50	1	1	3	0.03918632	0	0	0	0.22133274	0	0	0	1.85E-10	1	0	
1284	Lepidoptera_Group_521	Morrisonia evicta	Native	33	50	1	1	2	0.03918632	0	0	0	0.22133274	0	0	0	9.07E-11	1	0	
1285	Lepidoptera_Group_522	Himella fidelis	Native	33	50	1	1	1	0.04247694		0		0.2452912		0		1.16E-10		0	
1286	Lepidoptera_Group_523	Crocigrapha normani	Native	33	50	1	1	5	0.04247694	0.00155268	0	0	0.23835003	0.00798258	0	0	4.51E-10	0.45074021	0	0
1287	Lepidoptera_Group_524	Euplexia benesimilis	Native	33	50	1	2	2	0.02594817	0.010839	0	0	0.14028509	0.05571006	0	0	5.09E-08	0.00434038	0	0
1288	Lepidoptera_Group_525	Homorthodes lindseyi	Unknown	33		1	1	1	0.04457616		0		0.23706365		0		2.04E-10		0	
1289	Lepidoptera_Group_526	Spiramater lutra	Native	33	50	1	1	2	0.04624626	0.00388252	0.00397615	0	0.23845176	0.01982494	0	0	1.54E-10	0.08280492	0.0166748612	0
1290	Lepidoptera_Group_527	Phlogophora periculosa	Native	33	50	1	1	3	0.0445609	0.00086181	0.00397484	0	0.22829181	0.0043764	0	0	7.12E-10	0.54516175	0.0174112247	0
1291	Lepidoptera_Group_528	Pseudorthodes vecors	Native	33	50	1	1	4	0.03806112	0.00194569	0.00399144	0	0.18884151	0.00989078	0.00458724	0	4.79E-09	0.54140573	0.02113645459	0
1292	Lepidoptera_Group_529	Orthodes majuscula	Native	33	50	1	1	1	0.03714525		0.00198413		0.18884151		0		1.55E-09		0.01050685307	
1293	Lepidoptera_Group_53	Olethreutes baccatana	Unknown	33		1	1	4	0.05640365	0.00496694	0.00749243	0.00232603	0.2833013	0.01750695	0.00803026	0.00534646	1.44E-10	0.20473499	0.02644686064	0.1328632343
1294	Lepidoptera_Group_530	Orthodes cynica	Native	33	50	1	1	8	0.03714525	0.00032486	0	0	0.20212997	0.00165274	0	0	5.47E-10	0.82943287	0	0
1295	Lepidoptera_Group_531	Cabera erythemaria	Native	33	50	1	1	1	0.07904942		0.00800541		0.39457936		0.00459771		5.82E-12		0.02028846618	
1296	Lepidoptera_Group_532	Zimmermannia grandisella	Native	33	50	1	1	1	0.07423337		0.01069156		0.41624763		0.01970507		8.93E-12		0.02568557568	
1297	Lepidoptera_Group_533	Catocala badia	Unknown	33		1	1	2	0.0299819	0.00131884	0.00404216	0	0.14884219	0.00669647	0.00464078	0	8.19E-09	0.31771091	0.0271573537	0
1298	Lepidoptera_Group_534	Ectoedemia virgulae	Native	33	50	1	2	1	0.0200257		0.00467636		0.09014256		0.01079243		8.82E-07		0.05187738178	
1299	Lepidoptera_Group_535	Stigmella tiliella	Native	33	50	1	1	1	0.08472825		0.00670381		0.44546455		0.00459771		2.81E-13		0.0150490314	
1300	Lepidoptera_Group_536	Stigmella AmelanchierYellowlarva	Unknown	33		1	1	1	0.07274479		0.00402415		0.41423991		0.00459771		6.00E-12		0.009714539577	
1301	Lepidoptera_Group_537	Stigmella apicialbella	Native	33	50	1	1	1	0.0857454		0.01006727		0.45069412		0.00921666		0		0.02233725614	
1302	Lepidoptera_Group_538	Stigmella ostryaefoliella	Native	33	50	1	1	1	0.04841827		0.00400803		0.26217965		0.00921666		7.02E-12		0.0152873421	
1303	Lepidoptera_Group_539	Stigmella microtheriella	Unknown	33		1	1	2	0.03829677	0	0	0	0.21250648	0	0	0	4.51E-11	1	0	
1304	Lepidoptera_Group_54	Ancylis uncella	Unknown	33		1	1	1	0.07255247		0.0120646		0.35718578		0.00917438		2.00E-12		0.03377682057	
1305	Lepidoptera_Group_540	Stigmella flavipedella	Native	33	50	1	1	1	0.04734515		0		0.26389287		0		4.35E-12		0	
1306	Lepidoptera_Group_541	Stigmella rhoifoliella	Native	33	50	1	1	1	0.05565625		0.00501742		0.30411464		0.01153684		1.32E-12		0.0164984494	
1307	Lepidoptera_Group_542	Stigmella villosella	Native	33	50	1	1	1	0.07073672		0.00200401		0.39999221		0.00459771		9.24E-14		0.005010122572	
1308	Lepidoptera_Group_543	Pyreferra citrombra	Native	33	50	1	1	1	0.08282535		0		0.50473495		0		0		0	
1309	Lepidoptera_Group_544	Ectoedemia rubifoliella	Native	33	50	1	1	1	0.07890568		0.0151164		0.38330179		0.01851905		1.53E-11		0.03943733213	
1310	Lepidoptera_Group_545	Heterocampa biundata	Native	33	50	1	1	1	0.07289072		0.00401607		0.40459646		0		0		0.009926112552	
1311	Lepidoptera_Group_546	Coleophora lineapulvella	Unknown	33		1	1	3	0.04327594	0.00087629	0.00613996	0	0.2140275	0.00446432	0.0046912	0	7.78E-10	0.54514061	0.02868771536	0
1312	Lepidoptera_Group_547	Homochlodes disconventa	Native	33	50	1	1	2	0.06662395	0.00676371	0.00818373	0.007146	0.35263798	0.01101341	0.00300301	0.00600602	6.37E-09	0.71970986	0.02320717128	0.6488453622
1313	Lepidoptera_Group_548					0		1	0.06030765		0.00462607		0.31105183		0.00527706		2.86E-11		0.01487234459	
1314	Lepidoptera_Group_549					0		1	0.02141464		0.0112026		0.07431818		0.02570836		7.45E-05		0.1507383523	
1315	Lepidoptera_Group_55	Retinia comstockiana	Unknown	33		1	1	1	0.07422495		0.01912855		0.34553196		0.02777956		2.26E-13		0.0553597126	
1316	Lepidoptera_Group_550	Coleophora cretaticostella	Unknown	33		1	1	1	0.05758441		0.00611832		0.30791839		0.01411788		9.65E-13		0.01986994021	
1317	Lepidoptera_Group_551	Darapsa myron	Native	33	50	1	1	1	0.07105473		0.01020771		0.38202353		0.00466201		0		0.02672010805	
1318	Lepidoptera_Group_552	Speyeria atlantis	Native	33	50	1	1	2	0.03700804	0.00131647	0	0	0.20705306	0.00660797	0	0	1.28E-10	0.31773219	0	0
1319	Lepidoptera_Group_553	Speyeria cybele	Native	33	50	1	1	1	0.02949483		0.00203252		0.15232873		0.00466201		3.41E-09		0.01334298527	
1320	Lepidoptera_Group_554	Renia fraternalis	Native	33	50	1	1	1	0.05497918		0.02063404		0.23141041		0.03325722		4.33E-10		0.08916642946	
1321	Lepidoptera_Group_555					0		1	0.02328689		0.00462607		0.09265317		0.00527706		2.04E-05		0.04992889072	
1322	Lepidoptera_Group_556	Eupithecia palpata	Native	33	50	1	1	1	0.09581779		0.01247862		0.5451153		0.00943403		0		0.0228917075	
1323	Lepidoptera_Group_557	Eupithecia miserulata	Native	33	50	1	1	1	0.09581779		0.01243982		0.48105863		0.00947874		2.45E-14		0.02585925961	
1324	Lepidoptera_Group_558	Coleophora sparsipulvella	Unknown	33		1	1	1	0.04844544		0.00620693		0.249704		0.00947874		3.63E-11		0.02485715087	
1325	Lepidoptera_Group_559	Coleophora puberuloides	Unknown	33		1	1	1	0.02291094		0.00817849		0.09019549		0.01425202		3.54E-06		0.0906751546	
1326	Lepidoptera_Group_56	Epiblema strenuana	Unknown	33		1	2	1	0.06129221		0.00210095		0.35851193		0		8.31E-15		0.005860195503	
1327	Lepidoptera_Group_560					0		1	0.09761077		0.00845973		0.54867749		0.00961546		0		0.0154184018	
1328	Lepidoptera_Group_561	Lithophane lepida	Native	33	50	1	1	1	0.04015543		0		0.22800789		0		1.53E-10		0	
1329	Lepidoptera_Group_562	Euplexia benesimilis	Native	33	50	1	2	1	0.02594817		0		0.14028509		0		7.33E-09		0	
1330	Lepidoptera_Group_563	Zale minerea	Native	33	50	1	2	1	0.02380907		0		0.13042977		0		3.27E-07		0	
1331	Lepidoptera_Group_564	Operophtera bruceata	Native	33	50	1	1	39	0.06674477	0.002589	0.00489382	0.00134102	0.39486248	0.00872699	0.0011126	0.00297459	1.37E-15	0.49342579	0.01239373262	0.1536635197
1332	Lepidoptera_Group_565					0		1	0.11068975		0.0424026		0.41169037		0.03960914		2.91E-10		0.1029963368	
1333	Lepidoptera_Group_566					0		1	0.07423337		0.0088019		0.41624763		0.01474228		1.60E-10		0.0211458261	
1334	Lepidoptera_Group_567	Coleophora alnifoliae	Unknown	33		1	1	1	0.066364		0.01396388		0.32475645		0.01970507		1.48E-10		0.04299800666	
1335	Lepidoptera_Group_568	Peridroma saucia	Native	33	50	1	1	1	0.05214265		0.00424329		0.27774736		0		2.72E-11		0.01527751695	
1336	Lepidoptera_Group_569					0		1	0.06447557		0.01617604		0.30191415		0.01030937		1.97E-09		0.05357827714	
1337	Lepidoptera_Group_57	Epiblema strenuana	Unknown	33		1	2	2	0.06129221	0.00141802	0.00210095	0	0.35851193	0.00707552	0	0	9.16E-14	0.31761978	0.005860195503	0
1338	Lepidoptera_Group_570	Zale minerea	Native	33	50	1	2	1	0.02380907		0		0.13042977		0		2.84E-08		0	
1339	Lepidoptera_Group_571	Xestia homogena	Native	33	50	1	1	1	0.03690751		0.0021322		0.18652247		0.00488999		1.66E-09		0.0114313305	
1340	Lepidoptera_Group_572	Bleptina caradrinalis	Native	33	50	1	1	1	0.05125997		0.00212314		0.25692951		0		9.75E-11		0.008263511653	
1341	Lepidoptera_Group_573	Zale galbanata	Native	33	50	1	1	1	0.03542019		0.0042394		0.18223162		0.009804		1.59E-09		0.02326380021	
1342	Lepidoptera_Group_574	Donacaula nr. melinellus				1	1	2	0.02328689	0.01328705	0.0061238	0.00484654	0.09265317	0.04801639	0.01408544	0.01111123	1.71E-06	0.02893496	0.06609379906	0.1009351182
1343	Lepidoptera_Group_575	Acronicta oblinita	Native	33	50	1	1	1	0.04140601		0.00213371		0.22568774		0		4.87E-11		0.009454257462	
1344	Lepidoptera_Group_576					0		1	0.02141464		0.0112026		0.07431818		0.02570836		7.00E-06		0.1507383523	
1345	Lepidoptera_Group_577	Parasa chloris	Unknown	33		1	1	1	0.07433628		0.01853652		0.36799689		0.01586748		1.43E-12		0.05037140395	
1346	Lepidoptera_Group_578	Cameraria ulmella	Native	33	50	1	1	1	0.04907629		0.00650763		0.25585886		0.00995033		1.39E-11		0.02543445242	
1347	Lepidoptera_Group_579	Niphonyx segregata	Introduced	33	50	1	1	1	0.05090201		0.00650293		0.25653283		0.00496279		5.46E-09		0.02534930909	
1348	Lepidoptera_Group_58	Gynnidomorpha romonana	Unknown	33		1	1	1	0.07303433		0.00498341		0.33312106		0.00457667		1.79E-10		0.01495975667	
1349	Lepidoptera_Group_580	Chionodes mediofuscella	Unknown	33		1	1	1	0.05318357		0.00651884		0.2807239		0.00496279		1.94E-11		0.02322153547	
1350	Lepidoptera_Group_581	Pseudexentera costomaculana	Unknown	33		1	1	1	0.05392347		0.00218341		0.30323328		0		3.88E-13		0.007200429979	
1351	Lepidoptera_Group_582	Bibarrambla allenella	Unknown	33		1	1	1	0.08462905		0.01441441		0.42115606		0.01083972		2.38E-12		0.03422581643	
1352	Lepidoptera_Group_583	Asaphocrita busckiella	Unknown	33		1	1	1	0.10369158		0.01776545		0.54910213		0.01174661		0		0.0323536352	
1353	Lepidoptera_Group_584	Phaecasiophora confixana	Unknown	33		1	1	3	0.07212506	0.00290562	0.00890421	0	0.37538699	0.01472519	0.00507233	0	2.43E-11	0.38830948	0.02372008151	0
1354	Lepidoptera_Group_585	Apoda y-inversum	Unknown	33		1	1	1	0.06922386		0.01105807		0.36521454		0.00607162		5.81E-09		0.0302782852	
1355	Lepidoptera_Group_586	Tebenna gnaphaliella	Unknown	33		1	1	2	0.09792454	0.00144665	0.02021172	0	0.52410598	0.00728161	0.0205675	0	0	0.31757024	0.03856418505	0
1356	Lepidoptera_Group_587					0		1	0.02802174		0.01357503		0.09653585		0.0314162		3.55E-06		0.1406216447	
1357	Lepidoptera_Group_588	Virbia opella	Unknown	33		1	1	2	0.07518501	0.00515099	0.00487885	0	0.41478189	0.02624174	0.005587	0	1.42E-11	0.08184147	0.01176244701	0
1358	Lepidoptera_Group_589	Coryphista meadii	Native	33	50	1	1	1	0.07606627		0.00467655		0.35967981		0		7.23E-09		0.01300198085	
1359	Lepidoptera_Group_59	Cydia lacustrina	Unknown	33		1	1	2	0.05520536	0.00828966	0.00768934	0.00848066	0.27826702	0.01405193	0.00866226	0.01960847	4.26E-11	0.60688597	0.02763295485	0.6035227901
1360	Lepidoptera_Group_590					0		1	0.0619482		0.00558185		0.33871275		0.00547947		1.12E-08		0.01647959813	
1361	Lepidoptera_Group_591	Anania mysippusalis	Native	33		1	1	1	0.09326146		0.01520322		0.51179753		0.01098912		9.24E-10		0.02970553609	
1362	Lepidoptera_Group_592	Papaipema cerina	Unknown	33		1	1	1	0.0187529		0		0.10042834		0		3.67E-07		0	
1363	Lepidoptera_Group_593	Grapholita packardi	Unknown	33		1	1	1	0.06852226		0.0048485		0.35520626		0		9.19E-10		0.01364981574	
1364	Lepidoptera_Group_594	Sphecodina abbottii	Native	33	50	1	1	1	0.06585221		0.00727278		0.36328018		0		4.43E-11		0.02001975445	
1365	Lepidoptera_Group_595	Synanthedon fulvipes	Unknown	33		1	1	1	0.07466572		0.007341		0.42553335		0.0111733		5.82E-11		0.01725129182	
1366	Lepidoptera_Group_596	Caloreas leucobasis	Unknown	33		1	1	1	0.09126962		0.02916871		0.38710859		0.03647855		9.00E-09		0.07535020083	
1367	Lepidoptera_Group_597	Apotomis albeolana	Unknown	33		1	1	1	0.05640365		0.00735		0.2833013		0		9.40E-10		0.02594410968	
1368	Lepidoptera_Group_598	Epiblema obfuscana	Unknown	33		1	1	1	0.0616357		0.00251257		0.32980388		0		1.58E-10		0.007618376109	
1369	Lepidoptera_Group_599	Isa textula	Unknown	33		1	1	1	0.08178799		0.01942275		0.32410002		0.01780462		6.71E-09		0.05992825918	
1370	Lepidoptera_Group_6	Antispila argentifera	Native	33		1	1	2	0.1253294	0.00780404	0.039443	0.00595438	0.5665043	0.02011294	0.04437362	0.01379332	5.92E-13	0.24247168	0.0696252438	0.2960472213
1371	Lepidoptera_Group_60	Cydia latiferreana	Unknown	33		1	1	2	0.05520536	0.00258781	0.00499008	0	0.27826702	0.0132162	0	0	1.63E-10	0.15716617	0.01793270363	0
1372	Lepidoptera_Group_600	Tortricidia flexuosa	Unknown	33		2	1	3	0.06609296	0.00479262	0.00527845	0	0.37476302	0.02529253	0.00607162	0	2.02E-09	0.36249518	0.01408476749	0
1373	Lepidoptera_Group_600	Tortricidia pallida	Unknown	33		2	1	3	0.06609296	0.00479262	0.00527845	0	0.37476302	0.02529253	0.00607162	0	2.02E-09	0.36249518	0.01408476749	0
1374	Lepidoptera_Group_601	Lithacodes fasciola	Unknown	33		1	1	1	0.06345616		0.00782276		0.34808538		0.00597017		4.44E-08		0.0224736816	
1375	Lepidoptera_Group_602	Dasychira obliquata	Native	33	50	1	1	1	0.03976041		0		0.23016321		0		1.13E-09		0	
1376	Lepidoptera_Group_603					0		1	0.08223882		0.00731785		0.46561989		0.01342302		4.39E-12		0.0157163604	
1377	Lepidoptera_Group_61					0		1	0.06662696		0.00399203		0.38961276		0		4.19E-14		0.010246148	
1378	Lepidoptera_Group_62	Pelochrista robinsonana	Unknown	33		1	1	1	0.05973428		0.01208891		0.28962893		0.00480942		8.71E-12		0.04173930415	
1379	Lepidoptera_Group_63	Pelochrista agricolana	Unknown	33		1	1	2	0.05105027	0	0.00399203	0	0.25862354	0	0	0	3.13E-11	1	0.01543567921	
1380	Lepidoptera_Group_64	Pelochrista dorsisignatana	Unknown	33		1	2	1	0.04260377		0.0079788		0.20823039		0.00917438		2.10E-10		0.03831717359	
1381	Lepidoptera_Group_65	Pelochrista similiana	Unknown	33		1	1	1	0.02773394		0.00398676		0.13576534		0.00554018		1.61E-08		0.02936507948	
1382	Lepidoptera_Group_66	Pelochrista dorsisignatana	Unknown	33		1	2	6	0.02773394	0	0.00398676	0	0.13576534	0	0	0	1.31E-07	1	0.02936507948	
1383	Lepidoptera_Group_67	Eucosma parmatana	Unknown	33		1	1	1	0.06373493		0.01306566		0.31885341		0.0184337		7.46E-13		0.04097701198	
1384	Lepidoptera_Group_68					0		1	0.06256896		0.00904534		0.31056439		0.00457667		2.17E-12		0.02912548989	
1385	Lepidoptera_Group_69	Eucosma ochrocephala	Unknown	33		1	1	1	0.05807172		0.00799741		0.28487502		0		2.37E-12		0.02807339864	
1386	Lepidoptera_Group_7	Antispila oinophylla	Unknown	33		1	1	4	0.11398394	0.00410273	0.01004031	0	0.49888599	0.02047177	0.01379332	0	1.19E-12	0.21343059	0.02012545993	0
1387	Lepidoptera_Group_70	Eucosma autumnana	Unknown	33		1	1	2	0.02898177	0	0.00497614	0	0.13986097	0	0	0	1.41E-08	1	0.03557918982	
1388	Lepidoptera_Group_71	Eucosma ferruginana	Unknown	33		2	1	2	0.02898177	0.01039348	0.00497614	0.00198413	0.13986097	0.04741985	0.00687552	0.00457667	1.08E-07	0.01125556	0.03557918982	0.04184176036
1389	Lepidoptera_Group_71	Eucosma formosana	Unknown	33		2	1	2	0.02898177	0.01039348	0.00497614	0.00198413	0.13986097	0.04741985	0.00687552	0.00457667	1.08E-07	0.01125556	0.03557918982	0.04184176036
1390	Lepidoptera_Group_72					0		3	0.09704294	0.00393634	0.01221543	0	0.48802494	0.01987219	0.00462716	0	1.26E-13	0.3565692	0.02503033964	0
1391	Lepidoptera_Group_73	Hemaris diffinis	Native	33	50	1	1	1	0.08367041		0.01204442		0.46927942		0.00457667		0		0.02566577499	
1392	Lepidoptera_Group_74	Udea rubigalis	Unknown	33		1	1	2	0.09142771	0.0027162	0.01869574	0	0.4251995	0.00686504	0.01416491	0	1.46E-12	0.31767039	0.04396933675	0
1393	Lepidoptera_Group_75	Pasiphila rectangulata	Introduced	33	50	1	1	7	0.09106144	0.00082806	0.00862308	0	0.47826688	0.00210602	0.00957251	0	2.59E-13	0.80501393	0.01802984978	0
1394	Lepidoptera_Group_76					0		1	0.09192481		0.02119213		0.47227572		0.01379332		3.77E-11		0.0448723682	
1395	Lepidoptera_Group_77					0		1	0.09368879		0.01221543		0.49202556		0.00457798		3.29E-13		0.02482681997	
1396	Lepidoptera_Group_78	Eulogia ochrifrontella	Unknown	33		1	1	1	0.09247441		0.02526342		0.4114914		0.02210035		2.09E-12		0.06139477034	
1397	Lepidoptera_Group_79	Colias eurytheme	Native	33	50	1	1	3	0.10226911	0.00086161	0.02666198	0	0.51635717	0.0043764	0.0184337	0	1.07E-13	0.54516175	0.05163476281	0
1398	Lepidoptera_Group_8	Antispila ampelopsifoliella	Native	33		1	1	4	0.11160942	0.00064621	0.01004031	0	0.51474305	0.00326089	0.01379332	0	2.34E-11	0.65887646	0.01950547948	0
1399	Lepidoptera_Group_80	Arogalea cristifasciella	Unknown	33		1	2	1	0.04680549		0.00202929		0.25880319		0.00457667		2.72E-12		0.007841054819	
1400	Lepidoptera_Group_81	Arogalea cristifasciella	Unknown	33		1	2	4	0.04680549	0.0053061	0.00202929	0	0.25880319	0.02701754	0.0034325	0	1.78E-11	0.50218575	0.007841054819	0
1401	Lepidoptera_Group_82					0		1	0.09130135		0.01400508		0.44084		0.00457667		1.92E-13		0.03176907722	
1402	Lepidoptera_Group_83	Elophila gyralis	Unknown	33		1	1	1	0.10858382		0.0140802		0.45524488		0.01379332		0		0.03092884867	
1403	Lepidoptera_Group_84					0		3	0.09806263	0	0.01916071	0	0.51105089	0	0.0210944	0	0	1	0.0374927632	
1404	Lepidoptera_Group_85	Macaria minorata	Native	33	50	1	1	1	0.07201468		0.0039854		0.41669049		0.00457667		0		0.009564413145	
1405	Lepidoptera_Group_86	Macaria aemulataria	Native	33	50	1	1	3	0.06666525	0.00086181	0.00399601	0	0.37731556	0.00428268	0	0	8.79E-15	0.54518428	0.01059063135	0
1406	Lepidoptera_Group_87	Macaria fissinotata	Native	33	50	1	1	1	0.0501659		0.00400268		0.26104402		0.00457667		2.67E-12		0.01533335259	
1407	Lepidoptera_Group_88	Macaria bisignata	Native	33	50	1	1	2	0.0501659	0.00129241	0.00601809	0	0.26104402	0.00638302	0.00917438	0	1.59E-11	0.31778628	0.02305392784	0
1408	Lepidoptera_Group_89	Pyrausta rubricalis	Unknown	33		1	1	1	0.08758785		0.01607025		0.42990499		0.00457667		6.63E-14		0.03738093387	
1409	Lepidoptera_Group_9	Antispila Vitis1USA				1	1	1	0.09932087		0.02218649		0.52121884		0.0184337		1.10E-12		0.04256655419	
1410	Lepidoptera_Group_90	Entephria aurata	Native	33	50	1	1	3	0.09161019	0	0.01266143	0	0.43095238	0	0.01588474	0	2.20E-10	1	0.02938011388	
1411	Lepidoptera_Group_91	Anticlea multiferata	Native	66	50	1	1	1	0.08039654		0.00467655		0.4408527		0		8.35E-13		0.01060796497	
1412	Lepidoptera_Group_92	Xanthorhoe lacustrata	Native	33	50	1	1	2	0.08039654	0.01039971	0.00630386	0	0.4444049	0.05432238	0.00366133	0	2.13E-12	0.00436608	0.01418494711	0
1413	Lepidoptera_Group_93	Campaea perlata	Native	33	50	1	1	11	0.08935257	0.00457336	0.00252956	0.00065218	0.5275889	0.02111822	0.00083212	0.00149858	0	0.17314279	0.004794566375	0.03088233762
1414	Lepidoptera_Group_94	Gluphisia septentrionis	Native	33	50	1	1	2	0.08796619	0	0.01405664	0	0.46666105	0	0.00917438	0	0	1	0.03012173397	
1415	Lepidoptera_Group_95					0		1	0.08738462		0.01200826		0.47699158		0.00917438		2.18E-12		0.02517499366	
1416	Lepidoptera_Group_96	Amorpha juglandis	Native	66	50	1	1	1	0.08596857		0.01202431		0.4755437		0		0		0.02528539438	
1417	Lepidoptera_Group_97	Protitame virginalis	Native	33	50	1	1	1	0.08609276		0.01430691		0.40238884		0.01379332		2.32E-12		0.03555493736	
1418	Lepidoptera_Group_98	Bucculatrix sp.				1	1	4	0.05551878	0.00064675	0.00899445	0	0.28801566	0.00327513	0.00687552	0	1.51E-12	0.65887303	0.03122903109	0
1419	Lepidoptera_Group_99	Bucculatrix ainsliella	Unknown	33		1	1	2	0.05551878	0.01040948	0.00899445	0.00199071	0.28801566	0.04689027	0.00687552	0.00457667	3.22E-11	0.01134258	0.03122903109	0.04245464997
1420	Megaloptera_Group_1	Chauliodes pectinicornis	Native	33	50	1	1	1	0.0908		0.00406		0.426		0		0.00E+00		0.009530516432	
1421	Megaloptera_Group_2	Chauliodes rastricornis	Native	33	50	1	1	1	0.0908		0.00406		0.426		0		0.00E+00		0.009530516432	
1422	Neuroptera_Group_1	Meleoma signoretii	Native	33	50	1	1	1	0.19298333		0.02560027		0.71538		0.02869515		0.00E+00		0.03578555453	
1423	Neuroptera_Group_2	Hemerobius humulinus	Native	33	50	1	1	6	0.19298333	0.04131133	0.02560027	0.00609117902	0.71538	0.1537553333	0.02869515	0.004612224173	0.00E+00	0.04906480005	0.03578555453	0.03961605031
1424	Odonata_Group_1	Sympetrum vicinum	Native	33	50	1	1	3	0.16458807	0.00264352	0.01008873	0	0.93038941	0.01169644	0.01682781	0	5.30E-11	0.54340505	0.01084355636	0
1425	Odonata_Group_10	Aeshna canadensis	Native	66	100	1	1	1	0.10518426		0.01646157		0.43833895		0		0.00E+00		0.03755443134	
1426	Odonata_Group_11	Anax junius	Native	66	100	1	1	1	0.10518426		0.01646157		0.43833895		0		0.00E+00		0.03755443134	
1427	Odonata_Group_2					0		2	0.16458807	0.01227466	0.01008873	0.00201613	1.00197603	0.04498136	0.01682781	0.00457667	0.00E+00	0.01168024	0.01006883368	0.04482145493
1428	Odonata_Group_3	Coenagrion resolutum	Native	66	100	1	1	1	0.1645141		0.01300423		0.87022053		0.0146459		2.50E-11		0.01494360286	
