Number,Order_Group,Species_Name,Final_Status,Status_Confidence,Database_Confidence,Group_Count,Species_Count,Sequence_Count,predict,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,dN/dS_Similarity
1299,Lepidoptera_Group_535,Stigmella tiliella,native,33.0,50.0,1,1.0,1,native,0.08472825,,0.00670381,,0.44546455,,0.00459771,,2.81e-13,,0.0150490314,
1300,Lepidoptera_Group_536,Stigmella AmelanchierYellowlarva,,33.0,,1,1.0,1,native,0.07274479,,0.00402415,,0.41423991,,0.00459771,,5.9999999999999995e-12,,0.009714539577000001,
1301,Lepidoptera_Group_537,Stigmella apicialbella,native,33.0,50.0,1,1.0,1,native,0.0857454,,0.01006727,,0.45069412,,0.00921666,,0.0,,0.02233725614,
1302,Lepidoptera_Group_538,Stigmella ostryaefoliella,native,33.0,50.0,1,1.0,1,native,0.04841827,,0.00400803,,0.26217965,,0.00921666,,7.0199999999999996e-12,,0.0152873421,
1303,Lepidoptera_Group_539,Stigmella microtheriella,,33.0,,1,1.0,2,introduced,0.03829677,0.0,0.0,0.0,0.21250648,0.0,0.0,0.0,4.51e-11,1.0,0.0,
1304,Lepidoptera_Group_54,Ancylis uncella,,33.0,,1,1.0,1,native,0.07255247,,0.0120646,,0.35718578,,0.00917438,,2e-12,,0.03377682057,
1305,Lepidoptera_Group_540,Stigmella flavipedella,native,33.0,50.0,1,1.0,1,native,0.04734515,,0.0,,0.26389287,,0.0,,4.35e-12,,0.0,
1306,Lepidoptera_Group_541,Stigmella rhoifoliella,native,33.0,50.0,1,1.0,1,native,0.05565625,,0.00501742,,0.30411464,,0.01153684,,1.32e-12,,0.0164984494,
1307,Lepidoptera_Group_542,Stigmella villosella,native,33.0,50.0,1,1.0,1,native,0.07073672,,0.00200401,,0.39999221,,0.00459771,,9.24e-14,,0.005010122572,
1308,Lepidoptera_Group_543,Pyreferra citrombra,native,33.0,50.0,1,1.0,1,native,0.08282535,,0.0,,0.50473495,,0.0,,0.0,,0.0,
1309,Lepidoptera_Group_544,Ectoedemia rubifoliella,native,33.0,50.0,1,1.0,1,native,0.07890568,,0.015116399999999999,,0.38330179,,0.01851905,,1.53e-11,,0.03943733213,
1310,Lepidoptera_Group_545,Heterocampa biundata,native,33.0,50.0,1,1.0,1,native,0.07289072,,0.00401607,,0.40459646,,0.0,,0.0,,0.009926112552,
1311,Lepidoptera_Group_546,Coleophora lineapulvella,,33.0,,1,1.0,3,native,0.04327594,0.00087629,0.00613996,0.0,0.2140275,0.00446432,0.0046911999999999995,0.0,7.779999999999999e-10,0.54514061,0.028687715360000005,0.0
1312,Lepidoptera_Group_547,Homochlodes disconventa,native,33.0,50.0,1,1.0,2,introduced,0.06662395,0.00676371,0.00818373,0.007146,0.35263798,0.01101341,0.00300301,0.00600602,6.37e-09,0.71970986,0.02320717128,0.6488453622
1313,Lepidoptera_Group_548,,,,,0,,1,native,0.06030765,,0.00462607,,0.31105183,,0.00527706,,2.86e-11,,0.014872344590000001,
1314,Lepidoptera_Group_549,,,,,0,,1,native,0.02141464,,0.011202600000000002,,0.07431818,,0.02570836,,7.45e-05,,0.15073835230000002,
1315,Lepidoptera_Group_55,Retinia comstockiana,,33.0,,1,1.0,1,native,0.07422495,,0.01912855,,0.34553196,,0.02777956,,2.26e-13,,0.0553597126,
1316,Lepidoptera_Group_550,Coleophora cretaticostella,,33.0,,1,1.0,1,native,0.05758441,,0.00611832,,0.30791839,,0.01411788,,9.65e-13,,0.01986994021,
1317,Lepidoptera_Group_551,Darapsa myron,native,33.0,50.0,1,1.0,1,native,0.07105473,,0.01020771,,0.38202353,,0.00466201,,0.0,,0.02672010805,
1318,Lepidoptera_Group_552,Speyeria atlantis,native,33.0,50.0,1,1.0,2,native,0.03700804,0.00131647,0.0,0.0,0.20705306,0.00660797,0.0,0.0,1.28e-10,0.31773219,0.0,0.0
1319,Lepidoptera_Group_553,Speyeria cybele,native,33.0,50.0,1,1.0,1,native,0.02949483,,0.00203252,,0.15232873,,0.00466201,,3.4100000000000004e-09,,0.01334298527,
1320,Lepidoptera_Group_554,Renia fraternalis,native,33.0,50.0,1,1.0,1,native,0.05497918,,0.02063404,,0.23141041,,0.03325722,,4.33e-10,,0.08916642946,
1321,Lepidoptera_Group_555,,,,,0,,1,native,0.02328689,,0.00462607,,0.09265317,,0.00527706,,2.0399999999999998e-05,,0.049928890719999994,
1322,Lepidoptera_Group_556,Eupithecia palpata,native,33.0,50.0,1,1.0,1,native,0.09581779,,0.01247862,,0.5451153,,0.00943403,,0.0,,0.0228917075,
1323,Lepidoptera_Group_557,Eupithecia miserulata,native,33.0,50.0,1,1.0,1,native,0.09581779,,0.01243982,,0.48105863,,0.00947874,,2.45e-14,,0.02585925961,
1324,Lepidoptera_Group_558,Coleophora sparsipulvella,,33.0,,1,1.0,1,native,0.04844544,,0.00620693,,0.249704,,0.00947874,,3.6299999999999994e-11,,0.024857150869999997,
1325,Lepidoptera_Group_559,Coleophora puberuloides,,33.0,,1,1.0,1,native,0.02291094,,0.00817849,,0.09019549,,0.01425202,,3.54e-06,,0.09067515460000002,
1326,Lepidoptera_Group_56,Epiblema strenuana,,33.0,,1,2.0,1,native,0.06129221,,0.00210095,,0.35851193,,0.0,,8.31e-15,,0.005860195503,
1327,Lepidoptera_Group_560,,,,,0,,1,native,0.09761077,,0.00845973,,0.54867749,,0.00961546,,0.0,,0.015418401799999999,
1328,Lepidoptera_Group_561,Lithophane lepida,native,33.0,50.0,1,1.0,1,native,0.04015543,,0.0,,0.22800789,,0.0,,1.53e-10,,0.0,
1329,Lepidoptera_Group_562,Euplexia benesimilis,native,33.0,50.0,1,2.0,1,native,0.02594817,,0.0,,0.14028509,,0.0,,7.33e-09,,0.0,
1330,Lepidoptera_Group_563,Zale minerea,native,33.0,50.0,1,2.0,1,native,0.02380907,,0.0,,0.13042977,,0.0,,3.27e-07,,0.0,
1331,Lepidoptera_Group_564,Operophtera bruceata,native,33.0,50.0,1,1.0,39,native,0.06674477,0.002589,0.00489382,0.00134102,0.39486248,0.00872699,0.0011126,0.00297459,1.37e-15,0.49342579,0.01239373262,0.1536635197
1332,Lepidoptera_Group_565,,,,,0,,1,native,0.11068975,,0.0424026,,0.41169037,,0.03960914,,2.9100000000000003e-10,,0.10299633679999999,
1333,Lepidoptera_Group_566,,,,,0,,1,native,0.07423337,,0.0088019,,0.41624763,,0.01474228,,1.6000000000000002e-10,,0.021145826099999997,
1334,Lepidoptera_Group_567,Coleophora alnifoliae,,33.0,,1,1.0,1,native,0.06636399999999999,,0.01396388,,0.32475645,,0.01970507,,1.48e-10,,0.042998006660000004,
1335,Lepidoptera_Group_568,Peridroma saucia,native,33.0,50.0,1,1.0,1,native,0.05214265,,0.00424329,,0.27774736,,0.0,,2.7199999999999997e-11,,0.01527751695,
1336,Lepidoptera_Group_569,,,,,0,,1,native,0.06447557,,0.01617604,,0.30191415,,0.01030937,,1.9699999999999996e-09,,0.05357827714,
1337,Lepidoptera_Group_57,Epiblema strenuana,,33.0,,1,2.0,2,native,0.06129221,0.00141802,0.00210095,0.0,0.35851193,0.00707552,0.0,0.0,9.16e-14,0.31761978,0.005860195503,0.0
1338,Lepidoptera_Group_570,Zale minerea,native,33.0,50.0,1,2.0,1,native,0.02380907,,0.0,,0.13042977,,0.0,,2.84e-08,,0.0,
1339,Lepidoptera_Group_571,Xestia homogena,native,33.0,50.0,1,1.0,1,native,0.03690751,,0.0021322,,0.18652247,,0.00488999,,1.66e-09,,0.0114313305,
1340,Lepidoptera_Group_572,Bleptina caradrinalis,native,33.0,50.0,1,1.0,1,native,0.05125997,,0.00212314,,0.25692951,,0.0,,9.75e-11,,0.008263511653,
1341,Lepidoptera_Group_573,Zale galbanata,native,33.0,50.0,1,1.0,1,native,0.03542019,,0.0042394,,0.18223162,,0.009804,,1.59e-09,,0.023263800209999998,
1342,Lepidoptera_Group_574,Donacaula nr. melinellus,,,,1,1.0,2,native,0.02328689,0.01328705,0.0061237999999999996,0.00484654,0.09265317,0.04801639,0.01408544,0.01111123,1.71e-06,0.02893496,0.06609379906,0.1009351182
1343,Lepidoptera_Group_575,Acronicta oblinita,native,33.0,50.0,1,1.0,1,native,0.04140601,,0.00213371,,0.22568774,,0.0,,4.8700000000000004e-11,,0.009454257462000001,
1344,Lepidoptera_Group_576,,,,,0,,1,native,0.02141464,,0.011202600000000002,,0.07431818,,0.02570836,,7e-06,,0.15073835230000002,
1345,Lepidoptera_Group_577,Parasa chloris,,33.0,,1,1.0,1,native,0.07433628,,0.01853652,,0.36799689,,0.01586748,,1.43e-12,,0.05037140395,
1346,Lepidoptera_Group_578,Cameraria ulmella,native,33.0,50.0,1,1.0,1,native,0.04907629,,0.00650763,,0.25585886,,0.00995033,,1.39e-11,,0.02543445242,
1347,Lepidoptera_Group_579,Niphonyx segregata,introduced,33.0,50.0,1,1.0,1,native,0.05090201,,0.00650293,,0.25653283,,0.00496279,,5.4600000000000006e-09,,0.02534930909,
1348,Lepidoptera_Group_58,Gynnidomorpha romonana,,33.0,,1,1.0,1,native,0.07303433,,0.00498341,,0.33312106,,0.00457667,,1.79e-10,,0.01495975667,
1349,Lepidoptera_Group_580,Chionodes mediofuscella,,33.0,,1,1.0,1,native,0.05318357,,0.00651884,,0.2807239,,0.00496279,,1.94e-11,,0.02322153547,
1350,Lepidoptera_Group_581,Pseudexentera costomaculana,,33.0,,1,1.0,1,native,0.05392347,,0.00218341,,0.30323328,,0.0,,3.8799999999999996e-13,,0.0072004299789999995,
1351,Lepidoptera_Group_582,Bibarrambla allenella,,33.0,,1,1.0,1,native,0.08462905,,0.01441441,,0.42115606,,0.01083972,,2.38e-12,,0.03422581643,
1352,Lepidoptera_Group_583,Asaphocrita busckiella,,33.0,,1,1.0,1,native,0.10369158,,0.01776545,,0.54910213,,0.01174661,,0.0,,0.0323536352,
1353,Lepidoptera_Group_584,Phaecasiophora confixana,,33.0,,1,1.0,3,native,0.07212506,0.00290562,0.00890421,0.0,0.37538699,0.01472519,0.00507233,0.0,2.43e-11,0.38830948,0.02372008151,0.0
1354,Lepidoptera_Group_585,Apoda y-inversum,,33.0,,1,1.0,1,native,0.06922386,,0.01105807,,0.36521454,,0.00607162,,5.8099999999999996e-09,,0.0302782852,
1355,Lepidoptera_Group_586,Tebenna gnaphaliella,,33.0,,1,1.0,2,native,0.09792454,0.00144665,0.02021172,0.0,0.52410598,0.00728161,0.020567500000000002,0.0,0.0,0.31757024,0.03856418505,0.0
1356,Lepidoptera_Group_587,,,,,0,,1,native,0.02802174,,0.01357503,,0.09653585,,0.031416200000000005,,3.55e-06,,0.14062164470000002,
1357,Lepidoptera_Group_588,Virbia opella,,33.0,,1,1.0,2,native,0.07518501,0.00515099,0.00487885,0.0,0.41478189,0.02624174,0.005587,0.0,1.4199999999999998e-11,0.08184147,0.01176244701,0.0
1358,Lepidoptera_Group_589,Coryphista meadii,native,33.0,50.0,1,1.0,1,native,0.07606627,,0.00467655,,0.35967981,,0.0,,7.23e-09,,0.013001980849999999,
1359,Lepidoptera_Group_59,Cydia lacustrina,,33.0,,1,1.0,2,native,0.05520536,0.00828966,0.00768934,0.00848066,0.27826702,0.01405193,0.00866226,0.01960847,4.26e-11,0.60688597,0.02763295485,0.6035227901
1360,Lepidoptera_Group_590,,,,,0,,1,native,0.061948199999999995,,0.00558185,,0.33871275,,0.00547947,,1.1200000000000001e-08,,0.016479598130000002,
1361,Lepidoptera_Group_591,Anania mysippusalis,native,33.0,,1,1.0,1,native,0.09326146,,0.01520322,,0.51179753,,0.01098912,,9.239999999999999e-10,,0.029705536089999998,
1362,Lepidoptera_Group_592,Papaipema cerina,,33.0,,1,1.0,1,native,0.018752900000000003,,0.0,,0.10042834,,0.0,,3.6700000000000004e-07,,0.0,
1363,Lepidoptera_Group_593,Grapholita packardi,,33.0,,1,1.0,1,native,0.06852226,,0.0048484999999999995,,0.35520626,,0.0,,9.189999999999999e-10,,0.01364981574,
1364,Lepidoptera_Group_594,Sphecodina abbottii,native,33.0,50.0,1,1.0,1,native,0.06585221,,0.00727278,,0.36328018,,0.0,,4.43e-11,,0.02001975445,
1365,Lepidoptera_Group_595,Synanthedon fulvipes,,33.0,,1,1.0,1,native,0.07466572,,0.0073409999999999994,,0.42553335,,0.011173299999999999,,5.8200000000000003e-11,,0.017251291819999997,
1366,Lepidoptera_Group_596,Caloreas leucobasis,,33.0,,1,1.0,1,native,0.09126962,,0.02916871,,0.38710859,,0.03647855,,9e-09,,0.07535020082999999,
1367,Lepidoptera_Group_597,Apotomis albeolana,,33.0,,1,1.0,1,native,0.05640365,,0.00735,,0.2833013,,0.0,,9.4e-10,,0.025944109680000004,
1368,Lepidoptera_Group_598,Epiblema obfuscana,,33.0,,1,1.0,1,native,0.061635699999999995,,0.00251257,,0.32980388,,0.0,,1.5800000000000002e-10,,0.007618376109,
1369,Lepidoptera_Group_599,Isa textula,,33.0,,1,1.0,1,native,0.08178799,,0.01942275,,0.32410002,,0.01780462,,6.709999999999999e-09,,0.05992825918,
1370,Lepidoptera_Group_6,Antispila argentifera,native,33.0,,1,1.0,2,native,0.12532939999999998,0.00780404,0.039443,0.00595438,0.5665043000000001,0.02011294,0.04437362,0.01379332,5.920000000000001e-13,0.24247168,0.0696252438,0.2960472213
1371,Lepidoptera_Group_60,Cydia latiferreana,,33.0,,1,1.0,2,native,0.05520536,0.00258781,0.00499008,0.0,0.27826702,0.0132162,0.0,0.0,1.6299999999999998e-10,0.15716617,0.01793270363,0.0
1372,Lepidoptera_Group_600,Tortricidia flexuosa,,33.0,,2,1.0,3,native,0.06609296,0.00479262,0.00527845,0.0,0.37476302,0.02529253,0.00607162,0.0,2.02e-09,0.36249518,0.01408476749,0.0
1373,Lepidoptera_Group_600,Tortricidia pallida,,33.0,,2,1.0,3,native,0.06609296,0.00479262,0.00527845,0.0,0.37476302,0.02529253,0.00607162,0.0,2.02e-09,0.36249518,0.01408476749,0.0
1374,Lepidoptera_Group_601,Lithacodes fasciola,,33.0,,1,1.0,1,native,0.06345616,,0.00782276,,0.34808538,,0.00597017,,4.440000000000001e-08,,0.0224736816,
1375,Lepidoptera_Group_602,Dasychira obliquata,native,33.0,50.0,1,1.0,1,native,0.03976041,,0.0,,0.23016321,,0.0,,1.13e-09,,0.0,
1376,Lepidoptera_Group_603,,,,,0,,1,native,0.08223882,,0.00731785,,0.46561989,,0.01342302,,4.39e-12,,0.0157163604,
1377,Lepidoptera_Group_61,,,,,0,,1,native,0.06662696,,0.00399203,,0.38961276,,0.0,,4.19e-14,,0.010246148,
1378,Lepidoptera_Group_62,Pelochrista robinsonana,,33.0,,1,1.0,1,native,0.05973428,,0.01208891,,0.28962893,,0.00480942,,8.710000000000001e-12,,0.04173930415,
1379,Lepidoptera_Group_63,Pelochrista agricolana,,33.0,,1,1.0,2,introduced,0.05105027,0.0,0.00399203,0.0,0.25862354,0.0,0.0,0.0,3.13e-11,1.0,0.015435679209999999,
1380,Lepidoptera_Group_64,Pelochrista dorsisignatana,,33.0,,1,2.0,1,native,0.04260377,,0.0079788,,0.20823039,,0.00917438,,2.1000000000000002e-10,,0.038317173589999996,
1381,Lepidoptera_Group_65,Pelochrista similiana,,33.0,,1,1.0,1,native,0.02773394,,0.00398676,,0.13576534,,0.00554018,,1.6100000000000002e-08,,0.029365079480000004,
1382,Lepidoptera_Group_66,Pelochrista dorsisignatana,,33.0,,1,2.0,6,introduced,0.02773394,0.0,0.00398676,0.0,0.13576534,0.0,0.0,0.0,1.31e-07,1.0,0.029365079480000004,
1383,Lepidoptera_Group_67,Eucosma parmatana,,33.0,,1,1.0,1,native,0.06373493,,0.01306566,,0.31885341,,0.0184337,,7.46e-13,,0.040977011980000005,
1384,Lepidoptera_Group_68,,,,,0,,1,native,0.06256896,,0.00904534,,0.31056439,,0.00457667,,2.17e-12,,0.029125489889999995,
1385,Lepidoptera_Group_69,Eucosma ochrocephala,,33.0,,1,1.0,1,native,0.05807172,,0.00799741,,0.28487502,,0.0,,2.37e-12,,0.028073398639999997,
1386,Lepidoptera_Group_7,Antispila oinophylla,,33.0,,1,1.0,4,native,0.11398394,0.00410273,0.01004031,0.0,0.49888599,0.02047177,0.01379332,0.0,1.19e-12,0.21343059,0.02012545993,0.0
1387,Lepidoptera_Group_70,Eucosma autumnana,,33.0,,1,1.0,2,introduced,0.02898177,0.0,0.00497614,0.0,0.13986097,0.0,0.0,0.0,1.4099999999999999e-08,1.0,0.035579189819999996,
1388,Lepidoptera_Group_71,Eucosma ferruginana,,33.0,,2,1.0,2,native,0.02898177,0.01039348,0.00497614,0.00198413,0.13986097,0.04741985,0.00687552,0.00457667,1.08e-07,0.01125556,0.035579189819999996,0.04184176036
1389,Lepidoptera_Group_71,Eucosma formosana,,33.0,,2,1.0,2,native,0.02898177,0.01039348,0.00497614,0.00198413,0.13986097,0.04741985,0.00687552,0.00457667,1.08e-07,0.01125556,0.035579189819999996,0.04184176036
1390,Lepidoptera_Group_72,,,,,0,,3,native,0.09704294,0.00393634,0.01221543,0.0,0.48802494,0.01987219,0.00462716,0.0,1.26e-13,0.3565692,0.025030339640000003,0.0
1391,Lepidoptera_Group_73,Hemaris diffinis,native,33.0,50.0,1,1.0,1,native,0.08367041,,0.01204442,,0.46927942,,0.00457667,,0.0,,0.025665774989999997,
1392,Lepidoptera_Group_74,Udea rubigalis,,33.0,,1,1.0,2,native,0.09142771,0.0027161999999999998,0.01869574,0.0,0.4251995,0.00686504,0.01416491,0.0,1.46e-12,0.31767039,0.04396933675,0.0
1393,Lepidoptera_Group_75,Pasiphila rectangulata,introduced,33.0,50.0,1,1.0,7,introduced,0.09106144,0.00082806,0.00862308,0.0,0.47826688,0.00210602,0.00957251,0.0,2.59e-13,0.80501393,0.018029849780000003,0.0
1394,Lepidoptera_Group_76,,,,,0,,1,native,0.09192481,,0.02119213,,0.47227572,,0.01379332,,3.77e-11,,0.044872368200000005,
1395,Lepidoptera_Group_77,,,,,0,,1,native,0.09368879,,0.01221543,,0.49202556,,0.00457798,,3.289999999999999e-13,,0.02482681997,
1396,Lepidoptera_Group_78,Eulogia ochrifrontella,,33.0,,1,1.0,1,native,0.09247441,,0.02526342,,0.41149140000000006,,0.02210035,,2.0899999999999998e-12,,0.06139477034,
1397,Lepidoptera_Group_79,Colias eurytheme,native,33.0,50.0,1,1.0,3,native,0.10226911,0.00086161,0.02666198,0.0,0.51635717,0.0043764,0.0184337,0.0,1.0699999999999999e-13,0.54516175,0.051634762810000005,0.0
1398,Lepidoptera_Group_8,Antispila ampelopsifoliella,native,33.0,,1,1.0,4,native,0.11160942,0.00064621,0.01004031,0.0,0.51474305,0.00326089,0.01379332,0.0,2.34e-11,0.65887646,0.01950547948,0.0
1399,Lepidoptera_Group_80,Arogalea cristifasciella,,33.0,,1,2.0,1,native,0.04680549,,0.00202929,,0.25880319,,0.00457667,,2.72e-12,,0.007841054819,
1400,Lepidoptera_Group_81,Arogalea cristifasciella,,33.0,,1,2.0,4,native,0.04680549,0.005306100000000001,0.00202929,0.0,0.25880319,0.02701754,0.0034325000000000002,0.0,1.7800000000000003e-11,0.50218575,0.007841054819,0.0
1401,Lepidoptera_Group_82,,,,,0,,1,native,0.09130135,,0.01400508,,0.44083999999999995,,0.00457667,,1.92e-13,,0.031769077220000004,
1402,Lepidoptera_Group_83,Elophila gyralis,,33.0,,1,1.0,1,native,0.10858382,,0.014080200000000003,,0.45524488,,0.01379332,,0.0,,0.030928848670000002,
1403,Lepidoptera_Group_84,,,,,0,,3,introduced,0.09806263,0.0,0.01916071,0.0,0.51105089,0.0,0.021094400000000003,0.0,0.0,1.0,0.0374927632,
1404,Lepidoptera_Group_85,Macaria minorata,native,33.0,50.0,1,1.0,1,native,0.07201468,,0.0039854,,0.41669049,,0.00457667,,0.0,,0.009564413145,
1405,Lepidoptera_Group_86,Macaria aemulataria,native,33.0,50.0,1,1.0,3,native,0.06666525,0.00086181,0.00399601,0.0,0.37731556,0.00428268,0.0,0.0,8.790000000000001e-15,0.54518428,0.01059063135,0.0
1406,Lepidoptera_Group_87,Macaria fissinotata,native,33.0,50.0,1,1.0,1,native,0.0501659,,0.00400268,,0.26104402,,0.00457667,,2.6699999999999997e-12,,0.01533335259,
1407,Lepidoptera_Group_88,Macaria bisignata,native,33.0,50.0,1,1.0,2,native,0.0501659,0.00129241,0.00601809,0.0,0.26104402,0.00638302,0.00917438,0.0,1.59e-11,0.31778628,0.02305392784,0.0
1408,Lepidoptera_Group_89,Pyrausta rubricalis,,33.0,,1,1.0,1,native,0.08758785,,0.01607025,,0.42990499,,0.00457667,,6.63e-14,,0.03738093387,
1409,Lepidoptera_Group_9,Antispila Vitis1USA,,,,1,1.0,1,native,0.09932087,,0.02218649,,0.52121884,,0.0184337,,1.1e-12,,0.042566554189999994,
1410,Lepidoptera_Group_90,Entephria aurata,native,33.0,50.0,1,1.0,3,introduced,0.09161019,0.0,0.01266143,0.0,0.43095238,0.0,0.01588474,0.0,2.2e-10,1.0,0.029380113880000003,
1411,Lepidoptera_Group_91,Anticlea multiferata,native,66.0,50.0,1,1.0,1,native,0.08039654,,0.00467655,,0.4408527,,0.0,,8.35e-13,,0.01060796497,
1412,Lepidoptera_Group_92,Xanthorhoe lacustrata,native,33.0,50.0,1,1.0,2,native,0.08039654,0.01039971,0.00630386,0.0,0.4444049,0.05432238,0.00366133,0.0,2.13e-12,0.00436608,0.014184947109999999,0.0
1413,Lepidoptera_Group_93,Campaea perlata,native,33.0,50.0,1,1.0,11,native,0.08935257,0.00457336,0.00252956,0.00065218,0.5275889,0.02111822,0.00083212,0.00149858,0.0,0.17314279,0.004794566375,0.030882337620000002
1414,Lepidoptera_Group_94,Gluphisia septentrionis,native,33.0,50.0,1,1.0,2,introduced,0.08796619,0.0,0.01405664,0.0,0.46666105,0.0,0.00917438,0.0,0.0,1.0,0.030121733969999998,
1415,Lepidoptera_Group_95,,,,,0,,1,native,0.08738462,,0.01200826,,0.47699158,,0.00917438,,2.18e-12,,0.02517499366,
1416,Lepidoptera_Group_96,Amorpha juglandis,native,66.0,50.0,1,1.0,1,native,0.08596857,,0.01202431,,0.4755437,,0.0,,0.0,,0.02528539438,
1417,Lepidoptera_Group_97,Protitame virginalis,native,33.0,50.0,1,1.0,1,native,0.08609276,,0.01430691,,0.40238884,,0.01379332,,2.32e-12,,0.035554937360000004,
1418,Lepidoptera_Group_98,Bucculatrix sp.,,,,1,1.0,4,introduced,0.05551878,0.00064675,0.00899445,0.0,0.28801566,0.00327513,0.00687552,0.0,1.51e-12,0.65887303,0.031229031089999998,0.0
1419,Lepidoptera_Group_99,Bucculatrix ainsliella,,33.0,,1,1.0,2,native,0.05551878,0.01040948,0.00899445,0.00199071,0.28801566,0.04689027,0.00687552,0.00457667,3.22e-11,0.01134258,0.031229031089999998,0.042454649969999994
1420,Megaloptera_Group_1,Chauliodes pectinicornis,native,33.0,50.0,1,1.0,1,native,0.0908,,0.00406,,0.426,,0.0,,0.0,,0.009530516432000001,
1421,Megaloptera_Group_2,Chauliodes rastricornis,native,33.0,50.0,1,1.0,1,native,0.0908,,0.00406,,0.426,,0.0,,0.0,,0.009530516432000001,
1422,Neuroptera_Group_1,Meleoma signoretii,native,33.0,50.0,1,1.0,1,native,0.19298333,,0.02560027,,0.71538,,0.02869515,,0.0,,0.03578555453,
1423,Neuroptera_Group_2,Hemerobius humulinus,native,33.0,50.0,1,1.0,6,native,0.19298333,0.04131133,0.02560027,0.00609117902,0.71538,0.1537553333,0.02869515,0.004612224173,0.0,0.049064800049999996,0.03578555453,0.039616050310000005
1424,Odonata_Group_1,Sympetrum vicinum,native,33.0,50.0,1,1.0,3,native,0.16458807,0.00264352,0.01008873,0.0,0.93038941,0.01169644,0.01682781,0.0,5.3e-11,0.54340505,0.01084355636,0.0
1425,Odonata_Group_10,Aeshna canadensis,native,66.0,100.0,1,1.0,1,native,0.10518426,,0.01646157,,0.43833895,,0.0,,0.0,,0.03755443133999999,
1426,Odonata_Group_11,Anax junius,native,66.0,100.0,1,1.0,1,native,0.10518426,,0.01646157,,0.43833895,,0.0,,0.0,,0.03755443133999999,
1427,Odonata_Group_2,,,,,0,,2,native,0.16458807,0.01227466,0.01008873,0.00201613,1.00197603,0.04498136,0.01682781,0.00457667,0.0,0.01168024,0.01006883368,0.04482145493
1428,Odonata_Group_3,Coenagrion resolutum,native,66.0,100.0,1,1.0,1,native,0.1645141,,0.01300423,,0.87022053,,0.0146459,,2.5e-11,,0.014943602859999999,
1429,Odonata_Group_4,Enallagma pictum,native,33.0,50.0,2,1.0,4,native,0.16334676,0.0329029,0.0020323,0.00135962,0.95365663,0.13785294,0.0,0.0,0.0,0.33333335,0.002131060526,0.009862829186
1430,Odonata_Group_4,Enallagma vesperum,native,66.0,100.0,2,1.0,4,native,0.16334676,0.0329029,0.0020323,0.00135962,0.95365663,0.13785294,0.0,0.0,0.0,0.33333335,0.002131060526,0.009862829186
1431,Odonata_Group_5,Amphiagrion saucium,native,33.0,50.0,1,1.0,2,introduced,0.15903810000000002,0.0,0.00714883,0.0,0.89864183,0.0,0.00457667,0.0,0.0,1.0,0.007955149384,
1432,Odonata_Group_6,Enallagma annexum,native,66.0,100.0,5,1.0,9,native,0.15903810000000002,0.01166606,0.0020323,0.0,0.84507052,0.04893976,0.0,0.0,2.96e-12,0.21947728,0.0024048880559999998,0.0
1433,Odonata_Group_6,Enallagma boreale,native,66.0,100.0,5,1.0,9,native,0.15903810000000002,0.01166606,0.0020323,0.0,0.84507052,0.04893976,0.0,0.0,2.96e-12,0.21947728,0.0024048880559999998,0.0
1434,Odonata_Group_6,Enallagma divagans,native,66.0,100.0,5,1.0,9,native,0.15903810000000002,0.01166606,0.0020323,0.0,0.84507052,0.04893976,0.0,0.0,2.96e-12,0.21947728,0.0024048880559999998,0.0
1435,Odonata_Group_6,Enallagma geminatum,native,66.0,100.0,5,1.0,9,native,0.15903810000000002,0.01166606,0.0020323,0.0,0.84507052,0.04893976,0.0,0.0,2.96e-12,0.21947728,0.0024048880559999998,0.0
1436,Odonata_Group_6,Enallagma laterale,native,33.0,50.0,5,1.0,9,native,0.15903810000000002,0.01166606,0.0020323,0.0,0.84507052,0.04893976,0.0,0.0,2.96e-12,0.21947728,0.0024048880559999998,0.0
1437,Odonata_Group_7,Ischnura hastata,native,66.0,100.0,1,1.0,2,introduced,0.1136494,0.0,0.00407784,0.0,0.55914893,0.0,0.00457667,0.0,3.33e-11,1.0,0.00729294072,
1438,Odonata_Group_8,Ischnura kellicotti,native,66.0,100.0,1,1.0,2,native,0.1136494,0.00305814,0.00407784,0.00406643,0.55914893,0.0,0.00687552,0.00457667,0.0,0.15904769,0.00729294072,
1439,Odonata_Group_9,Lestes rectangularis,native,33.0,50.0,2,1.0,3,native,0.18311588,0.03041969,0.01468283,0.00134454,0.85316386,0.13067381,0.01759576,0.0,0.0,0.02764181,0.01720985931,0.010289284440000001
